"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",104.705905316162,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",104.168983657963,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",103.356356992678,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",101.773164899034,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",100.626309423633,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",98.6857276980046,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",96.5887711096757,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",96.6837720109534,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",95.0503634270562,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",90.9635134672132,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",89.7227478380385,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",88.3492452566427,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",87.4034875398772,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",87.1488048527907,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",86.7673586136709,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",86.294941908396,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",86.8562973783368,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",89.2134074690049,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",91.0448316844178,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",93.9418803535033,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",95.2032182863365,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.5102920830911,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",102.112226960106,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",103.174262670466,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",104.74302854136,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",106.11145010974,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",108.50932775259,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",111.726188646312,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",114.119438976489,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",115.833982583101,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",118.038119220383,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",121.451823655181,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",123.009220935226,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",125.739653004928,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",129.403668877203,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",132.770011602737,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",136.015078868736,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",137.469273742427,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",137.263642349237,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",135.776686894476,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",134.248905088132,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",134.469380198032,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",140.424115110488,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",140.911975862337,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",148.865613813909,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",154.934237757743,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",159.573207358563,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",165.476805663016,
"HUN","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",167.809177788927,
"HUN","HOUSECOST","REAL","IDX2015","Q","2007-Q1",125.44365245948,
"HUN","HOUSECOST","REAL","IDX2015","Q","2007-Q2",126.240621438073,
"HUN","HOUSECOST","REAL","IDX2015","Q","2007-Q3",128.795183943693,
"HUN","HOUSECOST","REAL","IDX2015","Q","2007-Q4",129.946683490483,
"HUN","HOUSECOST","REAL","IDX2015","Q","2008-Q1",123.758175079376,
"HUN","HOUSECOST","REAL","IDX2015","Q","2008-Q2",124.509107597684,
"HUN","HOUSECOST","REAL","IDX2015","Q","2008-Q3",121.520985742691,
"HUN","HOUSECOST","REAL","IDX2015","Q","2008-Q4",124.368550115028,
"HUN","HOUSECOST","REAL","IDX2015","Q","2009-Q1",118.763411537858,
"HUN","HOUSECOST","REAL","IDX2015","Q","2009-Q2",113.933103901938,
"HUN","HOUSECOST","REAL","IDX2015","Q","2009-Q3",109.223125356108,
"HUN","HOUSECOST","REAL","IDX2015","Q","2009-Q4",107.434242550923,
"HUN","HOUSECOST","REAL","IDX2015","Q","2010-Q1",108.162763171391,
"HUN","HOUSECOST","REAL","IDX2015","Q","2010-Q2",106.366520075428,
"HUN","HOUSECOST","REAL","IDX2015","Q","2010-Q3",105.644863979277,
"HUN","HOUSECOST","REAL","IDX2015","Q","2010-Q4",104.065589085167,
"HUN","HOUSECOST","REAL","IDX2015","Q","2011-Q1",101.687346060248,
"HUN","HOUSECOST","REAL","IDX2015","Q","2011-Q2",100.396019386602,
"HUN","HOUSECOST","REAL","IDX2015","Q","2011-Q3",98.1498589634082,
"HUN","HOUSECOST","REAL","IDX2015","Q","2011-Q4",96.1279425724512,
"HUN","HOUSECOST","REAL","IDX2015","Q","2012-Q1",94.4902946961177,
"HUN","HOUSECOST","REAL","IDX2015","Q","2012-Q2",90.4591446978037,
"HUN","HOUSECOST","REAL","IDX2015","Q","2012-Q3",88.6808641088353,
"HUN","HOUSECOST","REAL","IDX2015","Q","2012-Q4",87.5319797047466,
"HUN","HOUSECOST","REAL","IDX2015","Q","2013-Q1",86.947104065872,
"HUN","HOUSECOST","REAL","IDX2015","Q","2013-Q2",86.6033851976161,
"HUN","HOUSECOST","REAL","IDX2015","Q","2013-Q3",86.2746971316981,
"HUN","HOUSECOST","REAL","IDX2015","Q","2013-Q4",86.0193142198008,
"HUN","HOUSECOST","REAL","IDX2015","Q","2014-Q1",85.994775443629,
"HUN","HOUSECOST","REAL","IDX2015","Q","2014-Q2",87.7721353071552,
"HUN","HOUSECOST","REAL","IDX2015","Q","2014-Q3",89.2694738954956,
"HUN","HOUSECOST","REAL","IDX2015","Q","2014-Q4",92.5812112175215,
"HUN","HOUSECOST","REAL","IDX2015","Q","2015-Q1",93.4714218165946,
"HUN","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.5326689179309,
"HUN","HOUSECOST","REAL","IDX2015","Q","2015-Q3",102.431193136617,
"HUN","HOUSECOST","REAL","IDX2015","Q","2015-Q4",105.564716128858,
"HUN","HOUSECOST","REAL","IDX2015","Q","2016-Q1",108.730500564081,
"HUN","HOUSECOST","REAL","IDX2015","Q","2016-Q2",110.808559623772,
"HUN","HOUSECOST","REAL","IDX2015","Q","2016-Q3",113.288267960769,
"HUN","HOUSECOST","REAL","IDX2015","Q","2016-Q4",116.221556028101,
"HUN","HOUSECOST","REAL","IDX2015","Q","2017-Q1",117.525842753505,
"HUN","HOUSECOST","REAL","IDX2015","Q","2017-Q2",120.154765295662,
"HUN","HOUSECOST","REAL","IDX2015","Q","2017-Q3",123.184131548541,
"HUN","HOUSECOST","REAL","IDX2015","Q","2017-Q4",126.895141644763,
"HUN","HOUSECOST","REAL","IDX2015","Q","2018-Q1",129.226253542378,
"HUN","HOUSECOST","REAL","IDX2015","Q","2018-Q2",132.27851164052,
"HUN","HOUSECOST","REAL","IDX2015","Q","2018-Q3",136.547676447807,
"HUN","HOUSECOST","REAL","IDX2015","Q","2018-Q4",141.651797218243,
"HUN","HOUSECOST","REAL","IDX2015","Q","2019-Q1",147.039263987697,
"HUN","HOUSECOST","REAL","IDX2015","Q","2019-Q2",151.088344943154,
"HUN","HOUSECOST","REAL","IDX2015","Q","2019-Q3",152.716233110016,
"HUN","HOUSECOST","REAL","IDX2015","Q","2019-Q4",152.939142048638,
"HUN","HOUSECOST","REAL","IDX2015","Q","2020-Q1",154.218385580762,
"HUN","HOUSECOST","REAL","IDX2015","Q","2020-Q2",151.62405643312,
"HUN","HOUSECOST","REAL","IDX2015","Q","2020-Q3",154.598905457271,
"HUN","HOUSECOST","REAL","IDX2015","Q","2020-Q4",153.206235157789,
"HUN","HOUSECOST","REAL","IDX2015","Q","2021-Q1",162.662666822066,
"HUN","HOUSECOST","REAL","IDX2015","Q","2021-Q2",166.554382691937,
"HUN","HOUSECOST","REAL","IDX2015","Q","2021-Q3",169.047032683197,
"HUN","HOUSECOST","REAL","IDX2015","Q","2021-Q4",175.032453035708,
"HUN","HOUSECOST","REAL","IDX2015","Q","2022-Q1",176.529338489551,
"HUN","HOUSECOST","RENT","IDX2015","Q","2000-Q1",39.0024166970418,
"HUN","HOUSECOST","RENT","IDX2015","Q","2000-Q2",40.6138286335976,
"HUN","HOUSECOST","RENT","IDX2015","Q","2000-Q3",42.6661153366912,
"HUN","HOUSECOST","RENT","IDX2015","Q","2000-Q4",43.9633527171177,
"HUN","HOUSECOST","RENT","IDX2015","Q","2001-Q1",46.0154028941134,
"HUN","HOUSECOST","RENT","IDX2015","Q","2001-Q2",47.7889182614526,
"HUN","HOUSECOST","RENT","IDX2015","Q","2001-Q3",49.6909868433762,
"HUN","HOUSECOST","RENT","IDX2015","Q","2001-Q4",51.6185624896702,
"HUN","HOUSECOST","RENT","IDX2015","Q","2002-Q1",52.9588484261754,
"HUN","HOUSECOST","RENT","IDX2015","Q","2002-Q2",54.1210017105195,
"HUN","HOUSECOST","RENT","IDX2015","Q","2002-Q3",55.0513278425935,
"HUN","HOUSECOST","RENT","IDX2015","Q","2002-Q4",55.8553502220583,
"HUN","HOUSECOST","RENT","IDX2015","Q","2003-Q1",56.8960386003793,
"HUN","HOUSECOST","RENT","IDX2015","Q","2003-Q2",57.9656758426237,
"HUN","HOUSECOST","RENT","IDX2015","Q","2003-Q3",59.0504461854525,
"HUN","HOUSECOST","RENT","IDX2015","Q","2003-Q4",60.2905859512693,
"HUN","HOUSECOST","RENT","IDX2015","Q","2004-Q1",62.2691671034259,
"HUN","HOUSECOST","RENT","IDX2015","Q","2004-Q2",63.9265760788703,
"HUN","HOUSECOST","RENT","IDX2015","Q","2004-Q3",64.8935641715715,
"HUN","HOUSECOST","RENT","IDX2015","Q","2004-Q4",66.0096969362315,
"HUN","HOUSECOST","RENT","IDX2015","Q","2005-Q1",65.6124943720902,
"HUN","HOUSECOST","RENT","IDX2015","Q","2005-Q2",66.5775777891534,
"HUN","HOUSECOST","RENT","IDX2015","Q","2005-Q3",67.6336683341225,
"HUN","HOUSECOST","RENT","IDX2015","Q","2005-Q4",68.558142666445,
"HUN","HOUSECOST","RENT","IDX2015","Q","2006-Q1",68.6022853199285,
"HUN","HOUSECOST","RENT","IDX2015","Q","2006-Q2",69.4065089659181,
"HUN","HOUSECOST","RENT","IDX2015","Q","2006-Q3",70.3331166362299,
"HUN","HOUSECOST","RENT","IDX2015","Q","2006-Q4",71.3464811090837,
"HUN","HOUSECOST","RENT","IDX2015","Q","2007-Q1",72.7374796342317,
"HUN","HOUSECOST","RENT","IDX2015","Q","2007-Q2",74.5703475098349,
"HUN","HOUSECOST","RENT","IDX2015","Q","2007-Q3",76.005795474662,
"HUN","HOUSECOST","RENT","IDX2015","Q","2007-Q4",77.8075572691528,
"HUN","HOUSECOST","RENT","IDX2015","Q","2008-Q1",80.2152136691947,
"HUN","HOUSECOST","RENT","IDX2015","Q","2008-Q2",81.5127922340276,
"HUN","HOUSECOST","RENT","IDX2015","Q","2008-Q3",82.6255973240302,
"HUN","HOUSECOST","RENT","IDX2015","Q","2008-Q4",83.8182039555662,
"HUN","HOUSECOST","RENT","IDX2015","Q","2009-Q1",85.3518883527259,
"HUN","HOUSECOST","RENT","IDX2015","Q","2009-Q2",86.4654713103594,
"HUN","HOUSECOST","RENT","IDX2015","Q","2009-Q3",88.5498705775838,
"HUN","HOUSECOST","RENT","IDX2015","Q","2009-Q4",89.7566547469417,
"HUN","HOUSECOST","RENT","IDX2015","Q","2010-Q1",90.0211116689078,
"HUN","HOUSECOST","RENT","IDX2015","Q","2010-Q2",90.4255314435829,
"HUN","HOUSECOST","RENT","IDX2015","Q","2010-Q3",90.528095072889,
"HUN","HOUSECOST","RENT","IDX2015","Q","2010-Q4",91.1873855984071,
"HUN","HOUSECOST","RENT","IDX2015","Q","2011-Q1",90.7602736933239,
"HUN","HOUSECOST","RENT","IDX2015","Q","2011-Q2",92.1033521446866,
"HUN","HOUSECOST","RENT","IDX2015","Q","2011-Q3",92.7892768649602,
"HUN","HOUSECOST","RENT","IDX2015","Q","2011-Q4",93.2128604104521,
"HUN","HOUSECOST","RENT","IDX2015","Q","2012-Q1",94.5806628562793,
"HUN","HOUSECOST","RENT","IDX2015","Q","2012-Q2",95.6215095995155,
"HUN","HOUSECOST","RENT","IDX2015","Q","2012-Q3",96.1246772007489,
"HUN","HOUSECOST","RENT","IDX2015","Q","2012-Q4",96.7015520406153,
"HUN","HOUSECOST","RENT","IDX2015","Q","2013-Q1",96.9213883001478,
"HUN","HOUSECOST","RENT","IDX2015","Q","2013-Q2",97.4954459752167,
"HUN","HOUSECOST","RENT","IDX2015","Q","2013-Q3",98.0210931522363,
"HUN","HOUSECOST","RENT","IDX2015","Q","2013-Q4",98.4035334882523,
"HUN","HOUSECOST","RENT","IDX2015","Q","2014-Q1",98.4770776859561,
"HUN","HOUSECOST","RENT","IDX2015","Q","2014-Q2",97.8707269054002,
"HUN","HOUSECOST","RENT","IDX2015","Q","2014-Q3",97.6194484553904,
"HUN","HOUSECOST","RENT","IDX2015","Q","2014-Q4",98.1016477463623,
"HUN","HOUSECOST","RENT","IDX2015","Q","2015-Q1",97.9916144633829,
"HUN","HOUSECOST","RENT","IDX2015","Q","2015-Q2",98.8645993488772,
"HUN","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.532465083611,
"HUN","HOUSECOST","RENT","IDX2015","Q","2015-Q4",102.611321104129,
"HUN","HOUSECOST","RENT","IDX2015","Q","2016-Q1",103.95339209199,
"HUN","HOUSECOST","RENT","IDX2015","Q","2016-Q2",105.125963263569,
"HUN","HOUSECOST","RENT","IDX2015","Q","2016-Q3",105.782999751165,
"HUN","HOUSECOST","RENT","IDX2015","Q","2016-Q4",106.074702799569,
"HUN","HOUSECOST","RENT","IDX2015","Q","2017-Q1",106.358638909527,
"HUN","HOUSECOST","RENT","IDX2015","Q","2017-Q2",107.883148502344,
"HUN","HOUSECOST","RENT","IDX2015","Q","2017-Q3",109.202827363484,
"HUN","HOUSECOST","RENT","IDX2015","Q","2017-Q4",110.304841849699,
"HUN","HOUSECOST","RENT","IDX2015","Q","2018-Q1",111.620827512218,
"HUN","HOUSECOST","RENT","IDX2015","Q","2018-Q2",112.794749902909,
"HUN","HOUSECOST","RENT","IDX2015","Q","2018-Q3",114.577572312579,
"HUN","HOUSECOST","RENT","IDX2015","Q","2018-Q4",116.642304708748,
"HUN","HOUSECOST","RENT","IDX2015","Q","2019-Q1",119.921026667325,
"HUN","HOUSECOST","RENT","IDX2015","Q","2019-Q2",123.402541358262,
"HUN","HOUSECOST","RENT","IDX2015","Q","2019-Q3",126.226414929859,
"HUN","HOUSECOST","RENT","IDX2015","Q","2019-Q4",128.880267201528,
"HUN","HOUSECOST","RENT","IDX2015","Q","2020-Q1",131.451916043993,
"HUN","HOUSECOST","RENT","IDX2015","Q","2020-Q2",129.32816752357,
"HUN","HOUSECOST","RENT","IDX2015","Q","2020-Q3",129.540252619395,
"HUN","HOUSECOST","RENT","IDX2015","Q","2020-Q4",129.424611838546,
"HUN","HOUSECOST","RENT","IDX2015","Q","2021-Q1",129.631426528604,
"HUN","HOUSECOST","RENT","IDX2015","Q","2021-Q2",130.900956850798,
"HUN","HOUSECOST","RENT","IDX2015","Q","2021-Q3",133.033799073033,
"HUN","HOUSECOST","RENT","IDX2015","Q","2021-Q4",136.02196458553,
"HUN","HOUSECOST","RENT","IDX2015","Q","2022-Q1",138.591216792582,
"HUN","HOUSECOST","RENT","IDX2015","Q","2022-Q2",142.811494010711,
"HUN","HOUSECOST","RENT","IDX2015","Q","2022-Q3",147.965616316525,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",34.0984683157124,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",34.5894029762863,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",35.314974655277,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",35.7475544655511,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",36.4072030563987,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",36.6601056412864,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",37.0055013763729,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",37.5527330715966,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",37.7039516699271,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",38.2445636200296,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",39.3441337519024,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",40.8760121589918,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",41.8839129561753,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",43.4437087208005,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",44.4927929050997,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",44.8880828959836,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",46.1497110466256,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",47.7243951187918,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",49.8832825522784,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",54.0246108053525,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",59.2021266488992,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",63.0194436374146,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",66.150424899849,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",68.9132205393505,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",70.759509014465,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",71.556785033848,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",71.9371933291069,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",72.8295075943423,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",75.8556813343007,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",79.0270541316003,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",82.0325313016932,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",83.6227473264796,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",82.9687529847575,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",82.1358473959825,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",80.2984748573376,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",77.880162669412,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",73.8528745948631,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",71.8816689090887,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",73.4800365634936,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",71.9210497569419,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",71.9253951829185,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",71.793505130724,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",72.4397701287167,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",72.7713423901767,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",74.7603604838406,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",76.1399452074967,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",77.7541054828705,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",79.1536903231194,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",80.2838441576985,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",81.2732738299723,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",81.5329972987244,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",82.4051149882225,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",84.1258747423772,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",86.3098986151485,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",87.9889637288825,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",90.112850872386,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",91.8287149267728,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",92.9106683036288,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",94.6896897520226,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.3183240256346,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.2685557093504,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.512105934399,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.901014330616,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",104.959207730322,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",106.563934622585,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",110.751364353539,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",116.792590961301,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",122.129326494414,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",130.128170562429,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",135.618001731536,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",136.907813169903,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",139.017619076823,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",140.505149442719,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",143.382927838703,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",145.119723705308,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",146.603622388234,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",147.0000595403,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",148.070759843317,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",151.490041139358,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",153.712553164254,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",155.898125107648,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",159.134195934181,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",162.408703677863,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",167.148510024995,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",174.348469312217,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",180.946033729059,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",187.80876255153,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",197.218924287626,
"ISL","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",210.303391115987,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",99.0488014753746,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",106.62251418891,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",111.136534687636,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",113.198951378154,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",114.671829157383,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",113.526087198468,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",110.461085857029,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",106.333186261073,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",103.210231007735,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",102.973743337216,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",102.764326451845,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",102.344970122019,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",100.109093303554,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",96.8784796422584,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",94.649818484985,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",92.5484354998353,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",91.6360484915404,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",89.3919235648874,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",90.2600657375475,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",95.9554461226315,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",98.5438374861323,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",100.623507943851,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",100.713958455367,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",100.11869611465,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",96.6461258084925,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",95.9919148315783,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",94.5884677645815,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",93.891299584217,
"ISL","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",93.5151180290116,
